Flag for Follow Up,,Survey Title,Survey ID,Page,Page Heading,Question ID,varnames,Question Heading,Answer ID,Answer,answervalues
,612,OT Dealiasing SC2 UT POST 1,66600044,3,,822788272,,The tool made this task feel...,9163141256,4,4
,603,OT Dealiasing SC2 UT POST 1,66600044,3,,822788272,,The tool made this task feel...,9163141257,5-Completely True,5
,697,OT Dealiasing SC2 UT POST 1,66600044,4,,822788273,,Task 2: Find the Instagram User ID of a Twitter User.,9200034788,Descriptive Text 1,#NULL
,698,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,PST.EXP.CP2.OT1.CLD.EFF.002.,The tool made this task feel...,9163141259,Efficient,PST.EXP.CP2.OT1.CLD.EFF.002.
,699,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,PST.EXP.CP2.OT1.CLD.EAS.002.,The tool made this task feel...,9163141260,Easy,PST.EXP.CP2.OT1.CLD.EAS.002.
,700,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,PST.EXP.CP2.OT1.CLD.INT.002.,The tool made this task feel...,9163141261,Interesting,PST.EXP.CP2.OT1.CLD.INT.002.
,701,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,PST.EXP.CP2.OT1.CLD.FRU.002.,The tool made this task feel...,9163141262,Frustrating,PST.EXP.CP2.OT1.CLD.FRU.002.
,702,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,PST.EXP.CP2.OT1.CLD.MEF.002.,The tool made this task feel...,9163141263,Mentally Effortful,PST.EXP.CP2.OT1.CLD.MEF.002.
,703,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,,The tool made this task feel...,9163141264,1-Completely False,1
,704,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,,The tool made this task feel...,9163141265,2,2
,705,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,,The tool made this task feel...,9163141266,3-Neither True or False,3
,706,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,,The tool made this task feel...,9163141267,4,4
,707,OT Dealiasing SC2 UT POST 1,66600044,4,,822788274,,The tool made this task feel...,9163141268,5-Completely True,5
,848,OT Dealiasing SC2 UT POST 1,66600044,6,,822788277,,Task 4: Find the Instagram User ID of a Twitter User.,9200035363,Descriptive Text 1,#NULL
,849,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,PST.EXP.CP2.OT1.CLD.EFF.004.,The tool made this task feel...,9163141282,Efficient,PST.EXP.CP2.OT1.CLD.EFF.004.
,850,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,PST.EXP.CP2.OT1.CLD.EAS.004.,The tool made this task feel...,9163141283,Easy,PST.EXP.CP2.OT1.CLD.EAS.004.
,851,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,PST.EXP.CP2.OT1.CLD.INT.004.,The tool made this task feel...,9163141284,Interesting,PST.EXP.CP2.OT1.CLD.INT.004.
,847,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,PST.EXP.CP2.OT1.CLD.FRU.004.,The tool made this task feel...,9163141285,Frustrating,PST.EXP.CP2.OT1.CLD.FRU.004.
,846,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,PST.EXP.CP2.OT1.CLD.MEF.004.,The tool made this task feel...,9163141286,Mentally Effortful,PST.EXP.CP2.OT1.CLD.MEF.004.
,852,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,,The tool made this task feel...,9163141287,1-Completely False,1
,845,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,,The tool made this task feel...,9163141288,2,2
,854,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,,The tool made this task feel...,9163141289,3-Neither True or False,3
,843,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,,The tool made this task feel...,9163141290,4,4
,842,OT Dealiasing SC2 UT POST 1,66600044,6,,822788278,,The tool made this task feel...,9163141291,5-Completely True,5
,907,OT Dealiasing SC2 UT POST 1,66600044,7,,822788279,,(T5) Find the Twitter User ID of an Instagram User.,9200035867,Descriptive Text 1,#NULL
,911,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,PST.EXP.CP2.OT1.CLD.EFF.005.,The tool made this task feel...,9163141293,Efficient,PST.EXP.CP2.OT1.CLD.EFF.005.
,912,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,PST.EXP.CP2.OT1.CLD.EAS.005.,The tool made this task feel...,9163141294,Easy,PST.EXP.CP2.OT1.CLD.EAS.005.
,913,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,PST.EXP.CP2.OT1.CLD.INT.005.,The tool made this task feel...,9163141295,Interesting,PST.EXP.CP2.OT1.CLD.INT.005.
,914,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,PST.EXP.CP2.OT1.CLD.FRU.005.,The tool made this task feel...,9163141296,Frustrating,PST.EXP.CP2.OT1.CLD.FRU.005.
,915,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,PST.EXP.CP2.OT1.CLD.MEF.005.,The tool made this task feel...,9163141297,Mentally Effortful,PST.EXP.CP2.OT1.CLD.MEF.005.
,904,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,,The tool made this task feel...,9163141298,1-Completely False,1
,916,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,,The tool made this task feel...,9163141299,2,2
,910,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,,The tool made this task feel...,9163141300,3-Neither True or False,3
,909,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,,The tool made this task feel...,9163141301,4,4
,908,OT Dealiasing SC2 UT POST 1,66600044,7,,822788280,,The tool made this task feel...,9163141302,5-Completely True,5
,564,OT Dealiasing SC2 UT POST 1,66600044,2,,822788281,,"In the following pages you will find references to sub-tasks that you completed in your previous session with an analytic tool. For each sub-task described, please indicate how true each statement is based on your most recent experience with the tool.",9163141303,Descriptive Text 1,#NULL
,1132,OT Dealiasing SC2 UT POST 1,66600044,10,,822788283,PST.EXP.CP2.OT1.ENJ.,Please indicate how accurately the statement below described your experience during your MOST RECENT session with the tool.,9163141304,I enjoyed the task,PST.EXP.CP2.OT1.ENJ.
,1125,OT Dealiasing SC2 UT POST 1,66600044,10,,822788283,PST.EXP.CP2.OT1.ENJ.,Please indicate how accurately the statement below described your experience during your MOST RECENT session with the tool.,9163141305,1-Strongly disagree,1
,1123,OT Dealiasing SC2 UT POST 1,66600044,10,,822788283,PST.EXP.CP2.OT1.ENJ.,Please indicate how accurately the statement below described your experience during your MOST RECENT session with the tool.,9163141306,2-Disagree,2
,1122,OT Dealiasing SC2 UT POST 1,66600044,10,,822788283,PST.EXP.CP2.OT1.ENJ.,Please indicate how accurately the statement below described your experience during your MOST RECENT session with the tool.,9163141307,3-Neutral,3
,1121,OT Dealiasing SC2 UT POST 1,66600044,10,,822788283,PST.EXP.CP2.OT1.ENJ.,Please indicate how accurately the statement below described your experience during your MOST RECENT session with the tool.,9163141308,4-Agree,4
,1120,OT Dealiasing SC2 UT POST 1,66600044,10,,822788283,PST.EXP.CP2.OT1.ENJ.,Please indicate how accurately the statement below described your experience during your MOST RECENT session with the tool.,9163141309,5-Strongly Agree,5
,1185,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,PST.EXP.CP2.OT1.ENG.001.,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141312,I lost track of time,PST.EXP.CP2.OT1.ENG.001.
,1184,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,PST.EXP.CP2.OT1.ENG.002.,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141313,Things seemed to happen automatically,PST.EXP.CP2.OT1.ENG.002.
,1183,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,PST.EXP.CP2.OT1.ENG.006.,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141314,Time seemed to kind of stand still or stop,PST.EXP.CP2.OT1.ENG.006.
,1182,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,PST.EXP.CP2.OT1.ENG.008.,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141315,Interacting with the tool seemed automatic,PST.EXP.CP2.OT1.ENG.008.
,1181,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,PST.EXP.CP2.OT1.ENG.009.,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141316,My thoughts seemed to move fast,PST.EXP.CP2.OT1.ENG.009.
,1180,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,PST.EXP.CP2.OT1.ENG.010.,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141317,I lost track of where I was,PST.EXP.CP2.OT1.ENG.010.
,1179,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,PST.EXP.CP2.OT1.ENG.011.,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141318,I interacted with the tool without thinking about how to do so,PST.EXP.CP2.OT1.ENG.011.
,1178,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,PST.EXP.CP2.OT1.ENG.013.,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141319,I really got into the task,PST.EXP.CP2.OT1.ENG.013.
,1177,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141320,1- Strongly Disagree,1
,1176,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141321,2- Disagree,2
,1175,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141322,3- Neutral,3
,1174,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141323,4- Agree,4
,1173,OT Dealiasing SC2 UT POST 1,66600044,11,,822788284,,"For each statement, reflect on how you felt during your most recent session and indicate how true each statement was of your experience, using the scale provided.",9163141324,5- Strongly Agree,5
,1067,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141325,"1 - Very, Very Easy",1
,1041,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141326,2,2
,1040,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141327,3,3
,1039,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141328,4,4
,1038,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141329,5 - Neither Easy Nor Difficult,5
,1037,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141330,6,6
,1044,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141331,7,7
,1036,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141332,8,8
,1034,OT Dealiasing SC2 UT POST 1,66600044,9,,822788285,PST.EXP.CP2.OT1.BED.DIFF.,Please indicate how difficult you felt the tasks in this session were.,9163141333,"9 - Very, Very Difficult",9
,1033,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141334,"1 - Very, Very Low Mental Effort",1
,1032,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141335,2,2
,1031,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141336,3,3
,1030,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141337,4,4
,1029,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141338,5 - Neither High Nor Low Mental Effort,5
,1028,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141339,6,6
,1035,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141340,7,7
,1045,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141341,8,8
,1046,OT Dealiasing SC2 UT POST 1,66600044,9,,822788286,PST.EXP.CP2.OT1.BED.MEF.,Please indicate the level of mental effort you felt during the tasks in your most recent session.,9163141342,"9 - Very, Very High Mental Effort",9
,1047,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141343,1 - Well Beneath My Skill Level,1
,1064,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141344,2,2
,1063,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141345,3,3
,1062,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141346,4,4
,1054,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141347,5 - Commensurate with My Skill Level,5
,1055,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141348,6,6
,1056,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141349,7,7
,1057,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141350,8,8
,1058,OT Dealiasing SC2 UT POST 1,66600044,9,,822788287,PST.EXP.CP2.OT1.BED.SKL.,Please indicate whether the tasks in your most recent session were beyond or beneath your skill level.,9163141351,9 - Well Beyond My Skill Level,9
